codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material,titulo,color,color_id
46-24-70,,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,2/32,HB,,D,2/32,BLANCO,0010
46-25-38,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6012
46-25-66,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO SANDIA,3023
47-24-10,,KILOS,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,2/32,HB,,D,2/32,VICUÑA,6007
47-24-22,,KILOS,3.5,3.5,0.0,0.0,0.0,0.0,3.5,3.5,2/32,HB,,D,2/32,VICUÑA,6007
47-24-31,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CLAVEL,3034
47-24-42,,KILOS,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,2/32,HB,,D,2/32,CARTON AMARILLO,6004
47-24-47,,KILOS,18.5,18.5,0.0,0.0,0.0,0.0,18.5,18.5,2/32,HB,,D,2/32,PLOMO  PLATA,8009
47-24-56,,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/32,HB,,D,2/32,CONFITE,2003
47-24-61,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MARFIL,0018
47-25-26,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,D,2/32,NEGRO,5000
48-25-28,RET,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,,2/32,MORADO,7026
49-25-01,,KILOS,202.0,202.0,0.0,0.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
49-25-29,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
49-25-66,RET,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
50-25-03,,KILOS,100.5,100.5,0.0,0.0,0.0,0.0,100.5,100.5,2/32,HB,,D,2/32,VERDE LIMON,4051
51-25-08,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,D,2/32,CICLAN,2004
51-25-31,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,PLOMO PLATA,8001
51-25-35,,KILOS,201.0,201.0,0.0,0.0,0.0,0.0,201.0,201.0,2/32,HB,,,2/32,PLOMO RATON,8003
51-25-64,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,BEIGE,6002
51-25-71,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VERDE BANDERA,4010
52-25-16,,KILOS,180.5,180.5,0.0,0.0,180.5,180.5,0.0,0.0,2/32,HB,,,2/32,AZUL PASTEL,7012
52-25-22,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
52-25-33,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,GUINDO,3027
52-25-48,,KILOS,169.5,169.5,0.0,0.0,169.5,169.5,0.0,0.0,2/32,HB,,D,2/32,BEIGE CARTON,6002
52-25-60,,KILOS,144.0,144.0,0.0,0.0,0.0,0.0,144.0,144.0,2/32,HB,,,2/32,GUINDO,3027
52-25-84,,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/32,HB,,,2/32,AZUL PASTEL,7012
53-25-48,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
53-25-52,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
53-25-55,,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,,2/32,AVIACION,7042
54-25-07,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,MARFIL,0018
54-25-15,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,PLOMO PLATA,8001
54-25-20,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,AZUL AMRINO,7013
54-25-26,,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,,2/32,AVIACION,7042
54-25-30,,KILOS,203.5,203.5,0.0,0.0,203.0,203.0,0.5,0.5,2/32,HB,,,2/32,BEIGE,6002
54-25-40,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,MORADO,7026
54-25-56,,KILOS,204.0,204.0,0.0,0.0,102.0,102.0,102.0,102.0,2/32,HB,,,2/32,MARFIL,0022
55-25-05,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,AZUL MARINO,7013
55-25-16,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,D,2/32,VERDE ESMERALDA,4013
55-25-24,,KILOS,202.5,202.5,0.0,0.0,0.0,0.0,202.5,202.5,2/32,HB,,,2/32,VERDE LIMON,4051
55-25-39,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VERDE BANDERA,4010
55-25-46,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
55-25-53,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VERDE BANDERA,4010
56-25-08,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CALIPSO MEDIO,7038
56-25-23,,KILOS,202.5,202.5,0.0,0.0,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,AVIACION,7042
56-25-75,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,AM. ORO,0016
56-25-81,,KILOS,203.5,203.5,0.0,0.0,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,MORADO,7026
56-25-82,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
56-25-92,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VERDE BOTELLA,4011
57-26-22,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6026
57-26-26,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,PLOMO OSCURO,8011
57-26-29,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
58-26-07,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,AZUL PASTEL,7012
58-26-14,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,AZUL PETROLEO,7009
58-26-21,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CALIPSO,7008
58-26-25,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6007
58-26-37,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6012
58-26-43,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,FUCSIA,3049
58-26-47,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VERDE,4060
58-26-58,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/32,HB,,,2/32,VERDE BB,4001
58-26-65,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,CICLAN,2004
58-26-69,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/32,HB,,,2/32,CALIPSO,7008
58-26-75,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/32,HB,,,2/32,BISON,6016
58-26-81,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,AZUL FRANCIA,7007
24-03,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,REC,,2/32,BLANCO,0010
24-04,,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/32,HB,REC,,2/32,BLANCO,0010
24-05,,KILOS,94.5,94.5,0.0,0.0,0.0,0.0,94.5,94.5,2/32,HB,REC,,2/32,BLANCO,0010
24-09,,KILOS,78.0,78.0,0.0,0.0,0.0,0.0,78.0,78.0,2/32,HB,REC,D,2/32,VICUÑA,6007
09-26-38,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/30,HB,,,2/30,VERDE BANDERA,4010
09-26-45,,KILOS,0.0,0.0,204.5,204.5,204.0,204.0,0.5,0.5,2/30,HB,,,2/30,ROJO,3006
09-26-47,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/30,HB,,,2/30,AZUL PATROLEO,7009
09-26-55,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/30,HB,,,2/30,NEGRO,5000
11-26-06,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/30,HB,,,2/30,VERDE BANDERA,4010
11-26-14,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/30,HB,,,2/30,ROJO,3006
11-26-21,,KILOS,0.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,2/30,HB,,,2/30,NEGRO,5000
11-26-30,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/30,HB,,,2/30,NEGRO,5000
11-26-37,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/30,HB,,,2/30,NEGRO,5000
02-26-58,,KILOS,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,RECUPERADO,HB,,,2/12,VICUÑA,6007
03-26-21,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,RECUPERADO,HB,,,2/32,NEGRO,5000
03-26-43,,KILOS,0.0,0.0,216.0,216.0,0.0,0.0,216.0,216.0,RECUPERADO,HB,,,2/32,AZUL MARINO,7013
04-26-34,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,RECUPERADO,HB,,,2/18,AZUL MARINOI,7013
04-26-50,,KILOS,0.0,0.0,216.0,216.0,216.0,216.0,0.0,0.0,RECUPERADO,HB,,,2/32,AZUL,7052
04-26-61,,KILOS,0.0,0.0,214.5,214.5,214.5,214.5,0.0,0.0,RECUPERADO,HB,,,2/18,NEGRO,5000
04-26-68,,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,RECUPERADO,HB,,,2/12,AVIACION,265
05-26-21,,KILOS,0.0,0.0,215.5,215.5,209.5,209.5,6.0,6.0,RECUPERADO,HB,,,2/18,NEGRO,5000
06-26-07,,KILOS,0.0,0.0,213.0,213.0,0.0,0.0,213.0,213.0,RECUPERADO,HB,,,2/32,NEGRO,5000
06-26-22,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,RECUPERADO,HB,,,2/12,TERRACOTA,1007
06-26-31,,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,RECUPERADO,HB,,,2/12,GUINDO,3027
06-26-35,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,RECUPERADO,HB,,,2/12,VERDE BOTELLA,4011
06-26-38,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,RECUPERADO,HB,,,2/12,VERDE PACAY,4035
06-26-43,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,RECUPERADO,HB,,,2/32,AZUL MARINO,7013
06-26-49,,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,RECUPERADO,HB,,,2/12,VICUÑA,6007
06-26-55,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,RECUPERADO,HB,,,2/12,NEGRO,5000
07-25-73,,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,RECUPERADO,HB,,,2/18,LIMON,0020
07-26-02,,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,RECUPERADO,HB,,,2/12,AVIACION,7042
07-26-06,,KILOS,0.0,0.0,199.0,199.0,198.0,198.0,1.0,1.0,RECUPERADO,HB,,,2/12,CAFE OSC.,6014
07-26-73,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,RECUPERADO,HB,,,2/32,MORADO,7023
10-26-07,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,RECUPERADO,HB,,,2/32,AZUL PETROLEO,7009
10-26-27,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,RECUPERADO,HB,,,2/18,NEGRO,5000
11-26-09,,KILOS,0.0,0.0,212.5,212.5,212.5,212.5,0.0,0.0,RECUPERADO,HB,,,2/18,VERDE LECHUGA,4034
11-26-79,FT,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,RECUPERADO,HB,,,2/32,VICUÑA,6011
12-26-06,,KILOS,0.0,0.0,206.5,206.5,206.5,206.5,0.0,0.0,RECUPERADO,HB,,,2/18,CAFE ROJISO,6013
12-26-18-1,,KILOS,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,RECUPERADO,HB,,,2/10,NEGRO,5000
12-26-19,,KILOS,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,RECUPERADO,HB,,,2/12,NEGRO,5000
12-26-30,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,RECUPERADO,HB,,,2/18,LILA,7043
12-26-34,,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,RECUPERADO,HB,,,2/18,AM. LIMON,0024
14-26-23,,KILOS,0.0,0.0,200.5,200.5,198.0,198.0,2.5,2.5,RECUPERADO,HB,,,2/18,NEGRO,5000
14-26-83,,KILOS,0.0,0.0,209.5,209.5,0.0,0.0,209.5,209.5,RECUPERADO,HB,,,2/32,AM. LIMON,0024
15-26-15,RET,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,RECUPERADO,HB,,,2/18,NEGRO,5000
17-26-66,,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,RECUPERADO,HB,,,2/12,AZUL MARINO,7013
18-26-22,,KILOS,0.0,0.0,200.5,200.5,0.0,0.0,200.5,200.5,RECUPERADO,HB,,,2/32,CAFE OSC.,6014
20-17,,KILOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RECUPERADO,HB,REC,SAL ANT PROD TERM,,,
20-26-58,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,RECUPERADO,HB,,,2/18,GALLETA,6010
21-26-01,,KILOS,0.0,0.0,203.0,203.0,189.0,189.0,14.0,14.0,RECUPERADO,N,,,2/13,ARENA,6001
21-26-03,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,RECUPERADO,N,,,2/13,CAFE OSC.,6014
21-26-07,,KILOS,0.0,0.0,201.5,201.5,0.0,0.0,201.5,201.5,RECUPERADO,HB,,,2/32,MORADO,7044
21-26-12,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,RECUPERADO,HB,,,2/18,CICLAN,2005
21-26-17,,KILOS,0.0,0.0,195.5,195.5,0.0,0.0,195.5,195.5,RECUPERADO,HB,,,2/18,AZUL PASTEL,7012
21-26-56,,KILOS,0.0,0.0,129.0,129.0,0.0,0.0,129.0,129.0,RECUPERADO,HB,,,2/12,PLOMO OSC.,271
22-26-20,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,RECUPERADO,HB,,,2/32,CARTON AMARILLO,6004
22-26-51,,KILOS,0.0,0.0,184.0,184.0,0.0,0.0,184.0,184.0,RECUPERADO,HB,,,2/12,NEGRO,5000
23-26-27,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,RECUPERADO,HB,,,2/32,GUINDO POT.,3035
23-26-28,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,RECUPERADO,HB,,,2/32,NEGRO,5000
23-26-60,,KILOS,0.0,0.0,196.5,196.5,0.0,0.0,196.5,196.5,RECUPERADO,HB,,,2/18,BEIGE HUESO,6003
25-06-25-22,GRISS,KILOS,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,RECUPERADO,HB,REMATE,,,,
33-25-46,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,RECUPERADO,HB,,D,2/32,NEGRO,5000
36-25-53,MANCH,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,RECUPERADO,HB,,,2/32,AMARILLO  ORO,0016
48-25-66,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,RECUPERADO,HB,,,2/18,NEGRO,5000
49-25-32,,KILOS,203.0,203.0,0.0,0.0,203.0,203.0,0.0,0.0,RECUPERADO,HB,,,2/18,NEGRO,5000
50-25-45,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,RECUPERADO,HB,,,2/32,VICUÑA,6011
55-26-16,,KILOS,0.0,0.0,114.0,114.0,0.0,0.0,114.0,114.0,RECUPERADO,SM,,,2/15,VICUÑA,6111
56-25-21,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,RECUPERADO,HB,,,2/18,NEGRO,5000
57-25-02,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,RECUPERADO,N,,,2/13,AZUL MARINO,7013
57-25-04,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,RECUPERADO,N,,,2/13,VERDE PACAY,4035
57-25-05,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,RECUPERADO,N,,,2/13,VERDE OLIVO,4075
57-25-13,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,RECUPERADO,N,,,2/13,NEGRO,5000
57-26-25,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,RECUPERADO,HB,,,2/18,AZUL FRANCIA,7007
58-26-32,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,RECUPERADO,HB,,,2/32,VICUÑA,6007
58-26-51,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,RECUPERADO,HB,,,2/32,AZUL FRANCIA,7007
2/10,,KILOS,26.0,26.0,522.0,522.0,170.0,170.0,378.0,378.0,RECUPERADO,HB,MAT-REC,,2/10,,
2/11,,KILOS,58.0,58.0,57.0,57.0,0.0,0.0,115.0,115.0,RECUPERADO,SM,MAT-REC,,2/11,,
2/12,,KILOS,82.0,82.0,1649.0,1649.0,395.0,395.0,1336.0,1336.0,RECUPERADO,HB,MAT-REC,,2/12,,
2/13,,KILOS,542.0,542.0,1055.0,1055.0,0.0,0.0,1597.0,1597.0,RECUPERADO,HB,MAT-REC,,2/13,,
2/14,,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,RECUPERADO,HB,MAT-REC,,2/14,,
2/14,,KILOS,228.0,228.0,0.0,0.0,9.0,9.0,219.0,219.0,RECUPERADO,STOLL,MAT-REC,,2/14,,
2/18,,KILOS,307.0,307.0,1914.0,1914.0,1945.0,1945.0,276.0,276.0,RECUPERADO,HB,MAT-REC,,2/18,,
2/28,,KILOS,115.0,115.0,0.0,0.0,0.0,0.0,115.0,115.0,RECUPERADO,HB,MAT-REC,,2/28,,
2/30,,KILOS,77.0,77.0,3.0,3.0,0.0,0.0,80.0,80.0,RECUPERADO,HB,MAT-REC,,2/30,,
2/32,,KILOS,82.0,82.0,404.0,404.0,42.5,42.5,443.5,443.5,RECUPERADO,HB,MAT-REC,,2/32,,
3/15,,KILOS,0.5,0.5,15.5,15.5,0.0,0.0,16.0,16.0,RECUPERADO,HB,MAT-REC,,3/15,,
3/15,,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,RECUPERADO,HB,MAT-REC,CONO,3/15,,
,,KILOS,46.0,46.0,780.3,780.3,8.0,8.0,818.3,818.3,RECUPERADO,STOLL,MAT-REC,,,,
26-01,,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,RECUPERADO,HB,REC,,2/18,BLANCO,0010
26-02,,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,RECUPERADO,HB,REC,,2/32,BLANCO,0010
26-04,,KILOS,0.0,0.0,168.0,168.0,168.0,168.0,0.0,0.0,RECUPERADO,HB,REC,,2/18,BLANCO,0010
26-06,,KILOS,0.0,0.0,163.0,163.0,162.0,162.0,1.0,1.0,RECUPERADO,HB,REC,,2/12,GRISS,400
26-06-1,,KILOS,0.0,0.0,35.0,35.0,35.0,35.0,0.0,0.0,RECUPERADO,HB,REC,,2/12,GRISS,402
26-07,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,RECUPERADO,HB,REC,,2/18,NEGRO,5000
26-08,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,RECUPERADO,HB,REC,,2/18,AZIUL PTEROLEO,70009
26-09,,KILOS,0.0,0.0,193.5,193.5,0.0,0.0,193.5,193.5,RECUPERADO,HB,REC,,2/18,AZUL PETROLEO,7009
26-11,,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,RECUPERADO,HB,REC,,2/32,NEGRO,5000
25-01,VICUÑA  CIM1-3 ALP,KILOS,174.0,174.0,0.0,0.0,0.0,0.0,174.0,174.0,ALPACA,ALPACA / SM N,,,2/18,,
23-03,,KILOS,191.0,191.0,0.0,0.0,0.0,0.0,191.0,191.0,ALPACA,ALPACA,,,,BEIGE,6039
23-07,VERDE BANDERA,KILOS,168.0,168.0,0.0,0.0,0.0,0.0,168.0,168.0,MIXTO,HB,REC,,,,
23-09,BLANCO,KILOS,198.0,198.0,0.0,0.0,0.0,0.0,198.0,198.0,MIXTO,HB,REC,,,,
23-10,VICUÑA,KILOS,233.0,233.0,0.0,0.0,0.0,0.0,233.0,233.0,MIXTO,HB,REC,,,,
23-11,BLANCO,KILOS,186.0,186.0,0.0,0.0,0.0,0.0,186.0,186.0,MIXTO,HB,REC,,,,
23-12,BLANCO,KILOS,192.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,MIXTO,HB,REC,,,,
23-13,BLANCO,KILOS,150.0,150.0,0.0,0.0,0.0,0.0,150.0,150.0,MIXTO,HB,REC,,,,
23-14,BLANCO,KILOS,131.0,131.0,0.0,0.0,0.0,0.0,131.0,131.0,MIXTO,HB,REC,,,,
23-17,ROJO,KILOS,190.0,190.0,0.0,0.0,0.0,0.0,190.0,190.0,MIXTO,HB,REC,,,,
23-18,NEGRO,KILOS,99.0,99.0,0.0,0.0,0.0,0.0,99.0,99.0,MIXTO,HB,REC,,,,
25-01,VICUÑA,KILOS,201.0,201.0,0.0,0.0,0.0,0.0,201.0,201.0,MIXTO,HB,REC,,,,
1,,KILOS,1079.9,1079.9,0.0,0.0,0.0,0.0,1079.9,1079.9,MIXTO,HB,MAT-REC,ALM,,,
1,,KILOS,216.0,216.0,0.0,0.0,0.0,0.0,216.0,216.0,MIXTO,N,MAT-REC,ALM,,,
12-12-1-17-34,,KILOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIPO-CH,CH,,,2/32,MARFIL,0022
14-24-54,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,TIPO-CH,HB,,,,BLANCO,0010
15-18-50,,KILOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIPO-CH,CH,,,2/32,BEIGE,6039
03-18-14,MADEJAS,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,MADEJAS-OBSERVADAS,M,,,2/32,MORADO,7022
07-18-26,MADEJAS,KILOS,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.5,MADEJAS-OBSERVADAS,M,,,2/32,VICUÑA,6007
11-18-73,MADEJAS MANCHADAS,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,MADEJAS-OBSERVADAS,M,,,2/18,MARFIL,0022
02-26-44,MADEJITAS,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,BLANCO,0010
02-26-45,MADEJITAS,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,BLANCO,0010
02-26-52,MADEJITAS,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,BLANCO,0010
02-26-57,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,NEGRO,5000
02-26-62,MADEJITAS,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,NEGRO,5000
02-26-67,MADEJITAS,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,MARFIL,0018
02-26-70,MADEJITAS,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,MORADO,7023
02-26-78,MADEJITAS,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,LILA BAJO,7018
02-26-84,MADEJITAS,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,BLANCO,0010
03-26-05,MADEJITAS,KILOS,0.0,0.0,210.0,210.0,210.0,210.0,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,NARANJA,1023
03-26-16,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,SALMON,3037
12-26-17,MADEJITAS,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,BLANCO,0010
13-26-10,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,AMARILLO,0023
13-26-27,,KILOS,0.0,0.0,178.5,178.5,0.0,0.0,178.5,178.5,3/15-MADEJITAS,HB,,,3/15,BLANCO,0010
15-26-65,,KILOS,0.0,0.0,210.0,210.0,0.0,0.0,210.0,210.0,3/15-MADEJITAS,HB,,,3/15,VERDE LECHUGA,4000
57-26-09,MADEJITAS,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15-MADEJITAS,HB,,,3/15,BLANCO,0010
